# Array shape: (3, 65, 65)
-3.432823338555493486e-02,7.355010595172062349e-02,-3.533421056242658231e-02,-4.640219717223334484e-02,6.943383179356130142e-02,-1.184209972254324228e-03,6.627097911996310264e-04,-3.410867187766336572e-02,8.979582486888032511e-02,3.847189223637381694e-02,-2.908537154015424647e-02,-1.750687787498445003e-02,8.318081170728272578e-02,-1.496593992828627873e-02,8.669894391950926094e-02,4.545835045076128400e-03,-6.544575081002874939e-03,9.178539739739186021e-04,-1.611789000731733701e-02,-4.030966999032843667e-02,-6.118317605045604790e-02,2.014265639812208575e-02,5.204935672905338165e-03,-1.456944840435916988e-03,1.260374907501329161e-02,-1.076098050294665986e-02,2.097385837695902797e-02,-1.759058813802498802e-02,1.312415990500925833e-02,1.286090946452067563e-02,3.369891954038396753e-02,6.580871753360875709e-04,-2.993662891296462736e-02,3.210164598411399672e-02,-1.985444624902712313e-03,3.139611813202591861e-02,-2.219797559176910767e-02,5.575184761739414296e-02,1.268497817990666549e-02,4.679089344224959812e-02,1.246569284958772006e-02,1.337266379710989883e-02,2.333722361459303341e-02,-5.893294332277351777e-02,5.139100837689220685e-02,-1.050877416685705446e-02,4.905615459101676096e-02,3.568079415686084555e-02,5.087896878267673950e-02,-2.231387587299698411e-02,-1.170772698711494975e-01,1.265302548089637658e-02,7.820341524639207176e-02,-4.660880921978118041e-02,-8.336351365952350545e-03,-1.454815826430623862e-02,2.272363817386782725e-03,4.993365546545426581e-03,-8.072427438309243142e-03,1.439811470550080019e-02,-4.184341608880583901e-02,2.280279762595528031e-02,-4.407758951727536179e-02,6.289115263366167052e-02,-3.432823338555493486e-02
-2.442863886987754751e-02,1.756529758540158886e-02,3.176123518914075738e-02,3.020382275324155069e-02,1.023873163888081028e-02,-6.491683616174062643e-02,8.815813558976834385e-02,-1.172037684368418611e-02,-3.701385213817570685e-02,-4.154120178519001699e-02,1.233323783463408513e-01,8.314284870388322091e-03,2.412527012553361550e-02,-8.841535909040554309e-02,3.155592453552152898e-02,-3.045182922276955251e-02,7.896686397081409403e-04,-1.350843739623966422e-02,3.287558479574620440e-02,3.655996847091037144e-02,6.704294966940563261e-02,3.507063524582104685e-02,-1.036370510860952915e-01,1.189502960150561756e-01,-3.353003688919385314e-03,-2.310730434533791317e-02,2.125751138013202285e-02,-3.224987517788047847e-02,1.001454935258346002e-02,-1.910013159726288434e-02,-3.364938363178920575e-03,3.749242523479773270e-02,-6.399938862641335602e-02,5.413649226366604172e-02,-5.133806890133245371e-02,1.857280490278381824e-02,-2.677936129634392315e-02,-3.203408678046934521e-02,-6.356252076917992544e-02,-1.303795298408886444e-02,-5.883977071207475984e-02,1.089389183765207547e-03,-2.395482219164679627e-02,7.555350228459245532e-02,1.496214200640692826e-02,-1.081962741278107154e-02,-3.029497912247173380e-02,-4.452274557479621309e-02,-3.894021355483504726e-02,-5.435961501456011702e-03,1.270755104791422008e-01,4.998035551518163755e-02,-1.343166502313956623e-01,3.704867787238301513e-02,1.443628655381588161e-02,8.106396675801871149e-03,-2.393525877812200525e-02,-1.990618259531713383e-03,-8.228191024491730843e-04,-2.268638568448727577e-02,-1.041189907364765965e-02,4.765726968816020453e-02,-1.808045719081208258e-02,2.476728563842731101e-02,-2.442863886987754751e-02
8.480655577790957578e-03,-1.620871301485572735e-02,1.536786521684415513e-02,1.130728731069464976e-02,-1.698778609849568161e-02,-6.002083773547661760e-03,-5.458597621691588242e-02,-1.062760851040525645e-02,1.968526420786790437e-02,-3.802134714541074989e-02,-9.408583647176786691e-02,-7.157848797582161415e-02,3.121364309039748042e-02,-1.055352547247701521e-02,4.487600335290931053e-02,2.405728593786604641e-02,-2.385758999583877105e-02,9.358129118882327346e-03,-3.645832532260810666e-02,-2.568010452010657807e-02,-1.626678200419131304e-01,1.037410147880151179e-01,-1.198309095465249219e-01,1.325653706748952942e-01,8.572503206973176859e-03,-4.605671286715813662e-02,7.440375856708196511e-02,-4.550791725393774079e-02,2.901358907831190492e-02,1.737537222881242044e-02,1.757580548950241073e-03,2.847635089405631953e-02,-5.199308618940689380e-02,-1.283547328821202371e-04,-2.383781945445694050e-02,4.670613209461814408e-02,1.261443847082970721e-03,4.457127798306678712e-02,5.766255696527582131e-02,7.165576348023235120e-03,5.393028959599237976e-02,5.171117513138906441e-02,1.165840091099767939e-02,-9.915448927897504983e-02,-3.767374908263954048e-02,-4.030481214206016460e-03,4.178601811467824723e-02,7.619300666449752013e-04,9.120592639827404535e-02,1.947310881991967668e-02,-1.533526739325281607e-01,-1.277218685652922736e-02,5.268266941068244780e-03,1.138279280795219117e-01,-8.295148671645290184e-02,2.857029253359620602e-02,-6.525226302398243194e-02,5.040886864413926527e-02,1.151676411705845893e-01,-7.280658269758787104e-02,7.386801698565245711e-02,-5.791202916011787410e-02,-1.760919716495656928e-02,-2.603426327944513563e-02,8.480655577790957578e-03
7.837284731329334508e-02,-8.373851375838176070e-02,6.272767908333309883e-03,9.876627025198242427e-02,-6.322438491629604751e-02,1.240042386627737275e-01,1.218111157050591475e-02,2.990794823476305986e-03,-3.610372624520595541e-03,2.841805528557747249e-02,6.437677887737525140e-02,5.547100494927525993e-02,-8.989870982677033995e-03,4.299450209982208504e-03,-5.301719466120122237e-02,8.916227945115144660e-03,-1.385908215060545345e-02,6.247445398595249944e-02,-5.352720243047304205e-02,9.547947042322352251e-02,-1.138598481294161857e-03,8.417146308476847194e-02,-9.535332586572088653e-02,5.219311996802331044e-02,6.560337338044155975e-02,-1.333679090895742436e-02,8.340498845934875977e-03,-5.082561502267024522e-02,-1.025937338763118628e-02,-1.523444360564396582e-02,-3.879468815722313113e-03,2.371085572621042803e-02,7.542487140801160117e-02,6.861260241141058092e-02,4.618816385976282080e-02,4.552319954874317620e-03,-5.565160379843507588e-02,2.098722007549885804e-02,-2.865343814130960620e-02,1.289642331415569165e-04,-4.560883128240628831e-02,-7.536529475311877502e-02,-6.805354407205310707e-03,1.086462992380877735e-01,1.364619718441530682e-01,-2.961374998600418973e-02,6.610766250997013316e-02,3.848810097319854684e-03,-6.538689579181425349e-02,-1.086221232498371936e-01,1.363472594202660981e-01,-2.050362337217731534e-02,-3.379514671261496517e-02,1.532679475560064231e-02,-7.981879829501703494e-02,1.738033818422458077e-01,-1.821813059958949654e-01,-3.773696982005263212e-02,1.841375657111845587e-01,-1.633109654630857110e-01,1.055963282547039972e-01,-7.362297893884869882e-02,8.865470348460240124e-02,-5.634686856670172161e-02,7.837284731329334508e-02
5.089788546621674958e-02,-6.044827140780362207e-04,-1.996526219071215191e-02,6.630889626549779647e-02,-3.747120167995754425e-02,-5.804755128076879295e-02,-3.728250519888934300e-02,-1.272510523561232176e-02,2.371187635708890684e-02,-2.227515172522675710e-02,-2.988099163483024651e-02,-5.677338780111233774e-02,-3.417105941121507257e-03,1.012564117632554217e-02,2.498799510823345935e-02,2.228237941958362972e-04,3.784380129953392180e-04,-2.536583676400557333e-02,-2.068297969296645569e-02,-4.446090241050652814e-02,-3.234343286341068158e-02,-1.028132425498626268e-02,1.185236148079152341e-02,4.994651604622764307e-03,2.411308560186412042e-03,-8.050624024890308539e-02,2.474685669509567310e-02,3.808659456209873007e-02,2.712295828048122762e-02,-6.447547375914856188e-03,-7.601617780028158133e-03,-7.168290159752922774e-02,-1.080007673416813474e-01,-6.861010457529929940e-02,-7.984474209395954480e-02,4.866439222382140661e-03,2.595198719467935525e-02,-4.109018666935179698e-02,-1.742220150368573028e-02,3.762756987279875648e-02,2.613900744214076033e-02,3.166289797423309932e-02,2.292267365083414110e-02,-1.060852040530309570e-01,-1.379638740064663416e-01,-1.077253517871319399e-01,-1.453497164661010643e-02,-7.779885952829622420e-02,7.648667543799982094e-02,2.175630389771116280e-01,-4.233334467161233017e-02,6.780252126918644151e-02,-6.290444336705265649e-02,5.912429457351223161e-03,4.237259490493042180e-03,4.884758573648501079e-02,2.250136751817718994e-03,-8.158309003790228942e-02,1.694695287667781769e-01,-1.531572400637118136e-01,1.401801054647203171e-01,-9.959275414860234432e-02,6.920923774665853345e-02,-6.776676244242223202e-02,5.089788546621674958e-02
2.493367691012643786e-02,-6.853427305554207760e-02,-2.416598227268122040e-02,4.561219386950721155e-02,1.195813639074056606e-02,7.152107229321047477e-02,4.271385596526484224e-02,-1.155163614916564219e-02,9.259108728100304275e-03,3.133021434457227555e-02,2.108734730783326516e-02,2.688604282309606588e-02,1.451420904281239439e-03,-2.744663866238367111e-03,-1.900793752607519982e-02,-1.506796813827336601e-03,-1.206263130911420026e-02,1.516060395833183569e-02,9.875677523131778587e-03,2.872850552739382793e-02,2.631743826916801976e-02,6.091909045364028025e-03,-8.333864269426345672e-03,-5.106669162250887517e-04,6.061796689314366549e-02,-1.393562054956029583e-02,4.950585095862075624e-03,-2.663010269286674586e-02,-2.141351353737564606e-02,-5.341641242780453130e-03,-1.165617556369194507e-03,6.375182932871784058e-02,4.276370472827782654e-02,4.787328479973384371e-02,3.006931239594062832e-02,1.573430858510590016e-02,-3.839515939125685839e-02,3.081301920506732475e-02,-1.660541951906557845e-02,-1.197976045884573126e-02,-4.192296935792189788e-02,3.921502854217585876e-03,-2.998194959683327110e-02,6.595104364811069098e-02,9.676961317707381827e-02,3.952696879330183655e-02,3.344430882856994081e-02,1.113930857528338952e-01,-1.347249063660954649e-01,-1.924866070136008189e-01,-2.816748578215750864e-01,6.439696573370684574e-02,-6.626270367781481041e-02,1.110712298312601098e-01,2.480815449377244547e-03,-5.089836933704294797e-02,-1.368110014430821975e-02,-1.039396662335566046e-01,1.386227776531699374e-01,-8.909378302236778402e-02,5.114076523189119150e-02,-3.723418791783875137e-02,2.395802059253840377e-02,-2.133306675291551935e-02,2.493367691012643786e-02
1.601214463602131793e-02,3.089254724601978030e-02,4.670526644347738898e-02,-1.066695829266443157e-02,-8.855086231976339040e-02,7.418491907245883255e-02,-1.240847480367503891e-01,7.694414060537743683e-02,-1.077026877946577893e-01,-7.596935588621508972e-02,-8.703190817331907247e-02,1.082711366288917343e-02,-2.781438703404724017e-02,2.740174612400788495e-02,-1.935973463625688396e-02,2.328807650389563833e-02,-3.363879903622155054e-02,-4.392305448308620602e-02,-5.357090248863144444e-02,2.539299274684412439e-03,-4.313585275396276952e-02,2.014995551257864337e-02,-1.540993955734724224e-02,5.020228776476814980e-03,-8.247407466710265922e-02,1.818767463344524160e-02,-4.558662278362457521e-02,9.839896395659333828e-02,-5.588491571608331099e-04,2.175121766144016977e-02,-1.953837682973971757e-02,-6.549442087100787457e-02,-1.793683201568529659e-02,-4.902028102627760398e-02,-1.099512500593601699e-02,-8.776216261353372849e-03,3.943645165820849896e-02,2.895868797113294868e-03,-1.428779193018099060e-02,6.113644979249895778e-02,3.224090387783992706e-02,1.685389643026800194e-02,1.089845307340782735e-02,-1.926106931173576092e-02,-8.661631842028344463e-02,-1.158389202793290440e-02,-6.959364426002585813e-02,-7.489960464923579864e-02,3.500552016718280757e-02,3.194221465511292157e-01,1.556679395801339461e-01,2.008489456443171284e-01,-2.638475309998714047e-01,1.600742899352994020e-01,1.528798210462589680e-03,-6.684405041008077697e-02,1.246776218538845626e-01,-1.020792494191110622e-01,2.284218394922132855e-02,-6.073757471853989676e-02,8.494951680069678934e-02,-5.786610897228589012e-02,4.364959801053108768e-02,-1.195419596022835595e-02,1.601214463602131793e-02
-5.214135870274563822e-02,-4.896940603023842986e-02,-2.104857076971387159e-02,4.148486866966622638e-02,-7.076033361109890230e-02,1.186651329585486359e-01,-6.503308230682158797e-02,3.804043200497703170e-02,3.874123691800157587e-02,3.555724261032040812e-02,4.911255652877327682e-02,-1.635807688982321428e-02,5.296698820168087990e-02,-2.481949418185998291e-02,-2.822612753791789442e-02,6.357023023607716317e-02,2.663649228683076520e-02,1.191521467006512458e-01,8.718211604315373453e-02,3.093430988319785524e-02,1.302339120893617613e-02,-5.780712911963442613e-04,-1.913001828145769953e-02,6.272051459623531611e-02,2.720372233039453080e-02,1.732760745245037759e-01,-1.263995166725923047e-01,1.272636924148789206e-01,-6.300291797716164877e-02,1.874719444420337722e-02,3.366249548163107591e-02,2.899380871269112425e-02,6.536076972192497725e-02,-2.024099431121564874e-02,5.991869310958501671e-02,-2.074816598374333576e-02,-4.818494050909436638e-02,2.992763070735767264e-02,-2.609241860072942717e-02,-6.128775897875009260e-02,-6.273701900073759552e-02,-1.091632918089298007e-02,-3.727083786135498844e-02,3.403130147157837349e-02,-8.215474628061839035e-03,9.057023147924186945e-02,2.383543891190915975e-02,1.319606770315157607e-01,-1.416773740978704565e-01,-2.410275766746409198e-01,-4.258481455575302554e-01,8.212962414830915492e-02,-9.222454526755195781e-02,7.749487402637295075e-02,2.977100892789173725e-02,-6.813707816362914171e-02,2.991178484278335381e-02,-8.105578496486595674e-02,5.938146497186615191e-02,-9.006248085904565437e-02,9.162968145967970157e-02,-1.216912797879984437e-01,3.683186794653010854e-02,9.568172942340465864e-03,-5.214135870274563822e-02
4.649855322622070686e-02,5.199259402125219753e-02,3.653366130786525612e-03,-6.782221803049548470e-03,3.802713413088250338e-03,-4.750644567868539392e-02,6.340072257378651099e-02,-5.053603707040527082e-02,4.210173911284337267e-02,-3.348829296877602751e-02,2.796227244411911977e-02,-6.266178179785336644e-02,4.831049003658039603e-02,-1.361634687482347894e-02,5.435664409145751774e-03,-5.376434522715403674e-02,-4.249732773962566768e-02,-1.504553514064874697e-01,-7.741948506655833839e-02,-6.672468096499004075e-03,-1.802707167846823166e-02,5.273516204939848739e-03,6.841450547869458790e-03,-5.115291585096831684e-02,-1.451579509502514687e-01,-1.445577108639243269e-01,-3.551537572970445839e-03,1.293247349538939606e-02,1.312820276639570238e-02,-2.520424400949461408e-03,1.357281718244451874e-02,-7.861597173919129822e-02,-1.775612296560082765e-02,-1.400293445575184759e-03,-5.068967086144669787e-02,1.710009207674289405e-02,-1.237617244256877108e-02,-3.339582067481798588e-04,6.702188242030462928e-03,4.539900419617282079e-02,8.415383660676761801e-02,3.641312314463523991e-02,1.888732688594602777e-02,-6.093938735001861590e-03,-2.914563043927380012e-02,-5.170199550483235706e-02,-6.386749361130823754e-02,-7.618405497925569148e-02,8.118866366256906331e-02,1.803110876410722041e-01,1.670267688944088447e-01,2.647765532410663314e-02,-9.143438177801652134e-02,6.718955621945067735e-02,-4.487099163260016566e-02,9.616266724151580764e-03,1.445272726582243900e-02,5.429122997152473207e-03,2.299491763632234911e-02,-1.946661727243076401e-02,5.730521548664024856e-02,-6.522081129263912480e-02,8.631918461230875250e-02,2.049968586635908530e-02,4.649855322622070686e-02
3.951939918291225845e-04,-6.877658663342972600e-03,-3.527639658012252100e-02,3.262290178707472760e-02,-2.837016827070763803e-03,4.077138175136460485e-02,-6.282847100492858217e-03,-1.839662648257767152e-02,1.103085320036098493e-02,-4.007333952186559189e-02,1.995409695439384623e-02,-1.576754776638715841e-02,-1.789613209973435481e-02,1.092683608051629451e-01,-5.320894317457998401e-02,7.674253755519738762e-02,3.985581730919035559e-02,-1.137770035682272862e-02,7.810146096943421101e-02,-7.137145381390130883e-02,7.998046956819462872e-02,-5.585989916980210745e-02,5.790320719514821524e-02,-4.524444804881959381e-02,2.408583952176069354e-01,2.793186821136495190e-02,3.589883391309689475e-02,-4.080562582367566749e-02,3.852736337728052129e-02,-5.453106995491319164e-02,3.683860588317849905e-02,1.253697888632640534e-02,5.297670618709060530e-03,9.219756993831906833e-02,-4.304793696762063138e-02,8.798373894730640576e-02,-7.984022445692698366e-03,2.269551602545161195e-03,1.166031036995067438e-02,-2.561990079392589825e-02,-6.499247363244674280e-02,-2.745429575313344805e-02,-3.019610315861894628e-02,1.689599650459391866e-02,2.701365218917654160e-02,3.957312421240654493e-02,2.883301282232486606e-02,4.687192495918571233e-02,-7.123218740099004909e-02,-6.500250514965152937e-02,-3.312791956982726049e-02,-3.329671720130173568e-03,1.915942518464314182e-02,1.247943437580025655e-02,1.143167976150269785e-02,1.254206068222715395e-02,-5.903214031939493789e-02,3.376919931696877042e-02,-2.615790378324799048e-02,3.614453524969363923e-02,3.026309703533791584e-03,-4.646544686380990608e-02,7.749285296213535845e-02,-9.554567047365239429e-02,3.951939918291225845e-04
